,ndoi,smscg,tide
11/4/1924,5567.752736,0,5.121399879
11/5/1924,5715.464833,0,5.150700092
11/6/1924,5855.639875,0,5.38380003
11/7/1924,5986.901816,0,5.268800259
11/8/1924,6107.874607,0,5.334000111
11/9/1924,6217.182203,0,5.847199917
11/10/1924,6313.448555,0,6.03180027
11/11/1924,6395.297615,0,6.184700012
11/12/1924,6461.353338,0,6.169199944
11/13/1924,6510.239674,0,5.975999832
11/14/1924,6540.580577,0,5.753499985
11/15/1924,6551,0,5.381299973
11/16/1924,6547.760381,0,4.855600357
11/17/1924,6538.331098,0,4.384900093
11/18/1924,6523.146514,0,3.990800142
11/19/1924,6502.640992,0,4.045400143
11/20/1924,6477.248893,0,4.154399872
11/21/1924,6447.40458,0,4.271900177
11/22/1924,6413.542415,0,4.644399643
11/23/1924,6376.096761,0,5.406199932
11/24/1924,6335.50198,0,6.48390007
11/25/1924,6292.192435,0,7.442800045
11/26/1924,6246.602487,0,8.076200485
11/27/1924,6199.166499,0,8.425999641
11/28/1924,6150.318833,0,8.310700417
11/29/1924,6100.493852,0,7.792200089
11/30/1924,6050.125918,0,6.988999844
12/1/1924,5999.649394,0,6.042500019
12/2/1924,5949.498641,0,5.375100136
12/3/1924,5900.108022,0,5.079100132
12/4/1924,5851.9119,0,4.810599804
12/5/1924,5805.344637,0,4.882200241
12/6/1924,5760.840595,0,5.266999722
12/7/1924,5718.834136,0,5.784699917
12/8/1924,5679.759623,0,6.170899868
12/9/1924,5644.051418,0,6.372200012
12/10/1924,5612.143884,0,6.539899826
12/11/1924,5584.471383,0,6.522199631
12/12/1924,5561.468277,0,6.436199665
12/13/1924,5543.568929,0,6.205400467
12/14/1924,5531.2077,0,5.803299904
12/15/1924,5524.818954,0,5.395100117
12/16/1924,5525.036603,0,4.793600082
12/17/1924,5533.30266,0,4.290800095
12/18/1924,5549.766366,0,4.195499897
12/19/1924,5574.356341,0,4.102799892
12/20/1924,5607.001204,0,4.041500092
12/21/1924,5647.629574,0,4.954999924
12/22/1924,5696.170069,0,6.112800121
12/23/1924,5752.551309,0,7.156199932
12/24/1924,5816.701913,0,8.097599983
12/25/1924,5888.5505,0,8.680299759
12/26/1924,5968.025689,0,8.805600166
12/27/1924,6055.056098,0,8.515500069
12/28/1924,6149.570347,0,7.913900375
12/29/1924,6251.497055,0,6.994100094
12/30/1924,6360.76484,0,5.814399719
12/31/1924,6477.302322,0,5.228599548
1/1/1925,6601.03812,0,4.711699963
1/2/1925,6731.900853,0,4.240300179
1/3/1925,6869.819139,0,4.688499928
1/4/1925,7014.721598,0,5.201699734
1/5/1925,7166.536849,0,5.720899582
1/6/1925,7325.193511,0,6.040499687
1/7/1925,7490.620202,0,6.326000214
1/8/1925,7662.745542,0,6.531099796
1/9/1925,7841.49815,0,6.550499916
1/10/1925,8026.806644,0,6.573400021
1/11/1925,8218.599645,0,6.307400227
1/12/1925,8416.805769,0,6.052199841
1/13/1925,8621.353638,0,5.494699955
1/14/1925,8832.171869,0,4.854599953
1/15/1925,9049.189082,0,4.419699669
1/16/1925,9317.784828,0,4.123600006
1/17/1925,9900.919327,0,3.850899935
1/18/1925,10819.2497,0,4.385900021
1/19/1925,12046.90726,0,5.369699955
1/20/1925,13558.02331,0,6.418000221
1/21/1925,15326.72916,0,7.375
1/22/1925,17327.1561,0,8.099900246
1/23/1925,19533.43544,0,8.46420002
1/24/1925,21919.69849,0,8.483599663
1/25/1925,24460.07655,0,8.153300285
1/26/1925,27128.70093,0,7.451100349
1/27/1925,29899.70294,0,6.371200085
1/28/1925,32747.21387,0,5.351500034
1/29/1925,35645.36503,0,4.694300175
1/30/1925,38568.28773,0,4.064800262
1/31/1925,41490.11327,1,4.134300232
2/1/1925,44384.97296,1,4.440000057
2/2/1925,47226.9981,1,4.777800083
2/3/1925,49990.31999,1,5.129899979
2/4/1925,52649.06995,1,5.572200298
2/5/1925,55177.37928,1,5.916499615
2/6/1925,57549.37927,1,6.078100204
2/7/1925,59739.20125,1,6.332699776
2/8/1925,61720.9765,1,6.280500412
2/9/1925,63468.83634,1,6.141199589
2/10/1925,64956.91207,1,5.778599739
2/11/1925,66159.335,1,5.248300076
2/12/1925,67050.23642,1,4.59430027
2/13/1925,67603.74766,1,4.240599632
2/14/1925,67794,1,3.984099865
2/15/1925,67618.23627,1,4.384300232
2/16/1925,67107.20067,1,4.881599903
2/17/1925,66285.27662,1,5.569499969
2/18/1925,65176.84752,1,6.301000118
2/19/1925,63806.29678,1,6.962500095
2/20/1925,62198.00781,1,7.413700104
2/21/1925,60376.36402,1,7.667699814
2/22/1925,58365.74882,1,7.546800137
2/23/1925,56190.54561,1,7.094200134
2/24/1925,53875.1378,1,6.33409977
2/25/1925,51443.9088,1,5.387300014
2/26/1925,48921.24203,1,4.738200188
2/27/1925,46331.52088,1,4.333600044
2/28/1925,43699.12876,1,4.256999969
3/1/1925,41048.44909,1,4.151599884
3/2/1925,38403.86527,1,4.127500057
3/3/1925,35789.76072,1,4.24849987
3/4/1925,33230.51883,1,4.504199982
3/5/1925,30750.52301,1,4.805799961
3/6/1925,28374.15669,1,5.183000088
3/7/1925,26125.80325,1,5.519999981
3/8/1925,24029.84612,1,5.671999931
3/9/1925,22110.6687,1,5.639699936
3/10/1925,20392.65439,1,5.48059988
3/11/1925,18900.18661,1,5.134300232
3/12/1925,17657.64877,1,4.594799995
3/13/1925,16689.42426,1,4.742599964
3/14/1925,16019.89651,1,4.966599941
3/15/1925,15673.44892,1,5.10379982
3/16/1925,15638.1919,1,5.240600109
3/17/1925,15709.89889,1,5.370200157
3/18/1925,15848.64074,1,5.561900139
3/19/1925,16049.54219,1,5.826499939
3/20/1925,16307.72798,1,6.1656003
3/21/1925,16618.32284,1,6.40500021
3/22/1925,16976.45151,1,6.38629961
3/23/1925,17377.23873,1,6.039000034
3/24/1925,17815.80924,1,5.61400032
3/25/1925,18287.28776,1,5.104199886
3/26/1925,18786.79905,1,5.227399826
3/27/1925,19309.46784,1,5.309800148
3/28/1925,19850.41886,1,5.045900345
3/29/1925,20404.77686,1,4.753299713
3/30/1925,20967.66656,1,4.380599976
3/31/1925,21534.21271,1,4.058599949
4/1/1925,22099.54005,1,3.905200005
4/2/1925,22658.77331,1,3.954999924
4/3/1925,23207.03722,1,4.148799896
4/4/1925,23739.45654,1,4.378800392
4/5/1925,24251.15598,1,4.64869976
4/6/1925,24737.2603,1,4.704100132
4/7/1925,25192.89422,1,4.897999763
4/8/1925,25613.1825,1,4.874899864
4/9/1925,25993.24985,1,5.52699995
4/10/1925,26328.22102,1,5.950999737
4/11/1925,26613.22075,1,6.088900089
4/12/1925,26843.37378,1,6.290199757
4/13/1925,27013.80484,1,6.190100193
4/14/1925,27119.63867,1,5.942399979
4/15/1925,27156,1,5.67800045
4/16/1925,27142.15371,1,5.461400032
4/17/1925,27101.39692,1,5.306399822
4/18/1925,27034.90274,1,5.465600014
4/19/1925,26943.8443,1,5.442900181
4/20/1925,26829.39469,1,5.374899864
4/21/1925,26692.72705,1,5.361199856
4/22/1925,26535.01447,1,5.731400013
4/23/1925,26357.43009,1,5.907800198
4/24/1925,26161.14701,1,5.963099957
4/25/1925,25947.33835,1,5.772699833
4/26/1925,25717.17722,1,5.63340044
4/27/1925,25471.83674,1,5.265799999
4/28/1925,25212.49003,1,4.815999985
4/29/1925,24940.31019,1,4.325300217
4/30/1925,24656.47035,1,3.926699877
5/1/1925,24362.14362,1,3.936800241
5/2/1925,24058.50311,1,4.135199547
5/3/1925,23746.72194,1,4.252799988
5/4/1925,23427.97322,1,4.512700081
5/5/1925,23103.43008,1,4.608799934
5/6/1925,22774.26561,1,5.353499889
5/7/1925,22441.65295,1,6.172699928
5/8/1925,22106.7652,1,6.899300098
5/9/1925,21770.77548,1,7.302000046
5/10/1925,21434.8569,1,7.284600258
5/11/1925,21100.18258,1,7.397500038
5/12/1925,20767.92564,1,7.070899963
5/13/1925,20439.25918,1,6.504700184
5/14/1925,20115.35633,1,5.783800125
5/15/1925,19797.3902,1,5.484099865
5/16/1925,19481.19056,1,5.385099888
5/17/1925,19136.46642,1,5.28150034
5/18/1925,18760.5706,1,5.145000458
5/19/1925,18356.26546,1,5.506500244
5/20/1925,17926.31337,1,6.047199726
5/21/1925,17473.4767,1,6.252399921
5/22/1925,17000.51781,1,6.459199905
5/23/1925,16510.19909,1,6.373700142
5/24/1925,16005.28289,1,6.185299873
5/25/1925,15488.53158,1,5.9302001
5/26/1925,14962.70754,1,5.708399773
5/27/1925,14430.57313,1,5.20389986
5/28/1925,13894.89072,1,4.711699963
5/29/1925,13358.42268,1,4.308300018
5/30/1925,12823.93138,1,4.252300262
5/31/1925,12294.17919,1,4.297800064
6/1/1925,11771.92848,1,4.293299675
6/2/1925,11259.9416,1,4.405399799
6/3/1925,10760.98095,1,5.304399967
6/4/1925,10277.80887,1,6.335100174
6/5/1925,9813.18775,1,7.291399956
6/6/1925,9369.879948,1,7.898799896
6/7/1925,8950.647835,1,8.137900352
6/8/1925,8558.253779,1,8.206700325
6/9/1925,8195.460151,1,8.010100365
6/10/1925,7865.029319,1,7.615499973
6/11/1925,7569.723651,1,6.756099701
6/12/1925,7312.305516,1,5.94630003
6/13/1925,7095.537283,1,5.641000271
6/14/1925,6922.181322,1,5.298699856
6/15/1925,6795,1,4.89770031
6/16/1925,6694.510423,1,5.409900188
6/17/1925,6599.221561,1,5.975500107
6/18/1925,6508.88358,1,6.255800247
6/19/1925,6423.246649,1,6.530200005
6/20/1925,6342.060934,1,6.607400417
6/21/1925,6265.076601,1,6.549499989
6/22/1925,6192.043818,1,6.417299747
6/23/1925,6122.712752,1,6.100899696
6/24/1925,6056.83357,1,5.880199909
6/25/1925,5994.156438,1,5.548199654
6/26/1925,5934.431524,1,4.893799782
6/27/1925,5877.408995,1,4.577600002
6/28/1925,5822.839017,1,4.423800468
6/29/1925,5770.471758,1,4.318200111
6/30/1925,5720.057384,1,4.272900105
7/1/1925,5671.346063,1,4.885900021
7/2/1925,5624.087962,1,6.006599903
7/3/1925,5578.033246,1,7.026000023
7/4/1925,5532.932084,1,7.810400009
7/5/1925,5488.534643,1,8.343099594
7/6/1925,5444.591089,1,8.652799606
7/7/1925,5400.851589,1,8.505900383
7/8/1925,5357.06631,1,8.017100334
7/9/1925,5312.98542,1,7.530600071
7/10/1925,5268.359084,1,6.410300255
7/11/1925,5222.937471,1,5.72660017
7/12/1925,5176.470747,1,5.210299969
7/13/1925,5128.709079,1,4.781700134
7/14/1925,5079.402634,1,5.013999939
7/15/1925,5028.301579,1,5.468100071
7/16/1925,4975.314735,1,5.829600334
7/17/1925,4921.283763,1,6.168700218
7/18/1925,4866.474162,1,6.387700081
7/19/1925,4811.008287,1,6.478899956
7/20/1925,4755.008489,1,6.507800102
7/21/1925,4698.597123,1,6.324699879
7/22/1925,4641.896542,1,6.113600254
7/23/1925,4585.0291,1,5.725000381
7/24/1925,4528.117149,1,5.457299709
7/25/1925,4471.283044,1,4.824699879
7/26/1925,4414.649137,1,4.483799934
7/27/1925,4358.337782,1,4.240099907
7/28/1925,4302.471332,1,4.138500214
7/29/1925,4247.172142,1,4.950500011
7/30/1925,4192.562563,1,5.30369997
7/31/1925,4138.764949,1,6.238500118
8/1/1925,4085.901655,1,7.094200134
8/2/1925,4034.095032,1,7.869400024
8/3/1925,3983.467436,1,8.367799759
8/4/1925,3934.141218,1,8.452300072
8/5/1925,3886.238732,1,8.07310009
8/6/1925,3839.882333,1,7.271800041
8/7/1925,3795.194372,1,6.848199844
8/8/1925,3752.297204,1,5.798899651
8/9/1925,3711.313182,1,5.118000031
8/10/1925,3672.364659,1,4.552999973
8/11/1925,3635.573989,1,4.776399612
8/12/1925,3601.063525,1,4.725099564
8/13/1925,3568.95562,1,5.093100071
8/14/1925,3539.372628,1,5.421999931
8/15/1925,3512.436903,1,5.697100163
8/16/1925,3487.915067,1,5.908799648
8/17/1925,3463.768784,1,6.122700214
8/18/1925,3439.697434,1,6.090299606
8/19/1925,3415.753204,1,6.014100075
8/20/1925,3391.988281,1,5.737900257
8/21/1925,3368.454851,1,5.227799892
8/22/1925,3345.2051,1,4.965099812
8/23/1925,3322.291215,1,4.512200356
8/24/1925,3299.765383,1,4.194299698
8/25/1925,3277.67979,1,4.222200394
8/26/1925,3256.086624,1,4.71819973
8/27/1925,3235.038069,1,5.312799931
8/28/1925,3214.586313,1,5.605200291
8/29/1925,3194.783543,1,6.23609972
8/30/1925,3175.681945,1,6.939200401
8/31/1925,3157.333705,1,7.473100185
9/1/1925,3139.791011,0,7.692100048
9/2/1925,3123.106048,0,7.49669981
9/3/1925,3107.331004,0,7.004199982
9/4/1925,3092.518064,0,6.123099804
9/5/1925,3078.719415,0,5.627799988
9/6/1925,3065.987245,0,5.000500202
9/7/1925,3054.373739,0,4.847800255
9/8/1925,3043.931084,0,4.610899925
9/9/1925,3034.711467,0,4.468400002
9/10/1925,3026.767074,0,4.448500156
9/11/1925,3020.150091,0,4.465799809
9/12/1925,3014.912706,0,4.682800293
9/13/1925,3011.107105,0,5.014800072
9/14/1925,3008.785474,0,5.307800293
9/15/1925,3008,0,5.390100002
9/16/1925,3009.723519,0,5.454999924
9/17/1925,3014.804972,0,5.312699795
9/18/1925,3023.110705,0,5.018799782
9/19/1925,3034.507061,0,4.681399822
9/20/1925,3048.860385,0,4.665100098
9/21/1925,3066.037022,0,4.900700092
9/22/1925,3085.903316,0,5.087500095
9/23/1925,3108.325613,0,5.138800144
9/24/1925,3133.170256,0,5.213300228
9/25/1925,3160.303591,0,5.462599754
9/26/1925,3189.591961,0,5.613900185
9/27/1925,3220.901712,0,5.940999985
9/28/1925,3254.099188,0,6.304300308
9/29/1925,3289.050734,0,6.484300137
9/30/1925,3325.622694,0,6.431600094
10/1/1925,3363.681413,0,6.157000065
10/2/1925,3403.093236,0,5.708600044
10/3/1925,3443.724507,0,5.897000313
10/4/1925,3485.441571,0,5.848200321
10/5/1925,3528.110772,0,5.624599934
10/6/1925,3571.598456,0,5.234399796
10/7/1925,3615.770966,0,4.743999958
10/8/1925,3660.494647,0,4.351599693
10/9/1925,3705.635844,0,4.086500168
10/10/1925,3751.060902,0,3.936699867
10/11/1925,3796.636164,0,4.054600239
10/12/1925,3842.227977,0,4.204100132
10/13/1925,3887.702684,0,4.424900055
10/14/1925,3932.926629,0,4.571000099
10/15/1925,3977.766159,0,4.656899929
10/16/1925,4023.13493,0,4.705299854
10/17/1925,4075.003946,0,5.390799999
10/18/1925,4133.828854,0,5.758199692
10/19/1925,4198.998073,0,6.190499783
10/20/1925,4269.900022,0,6.301300049
10/21/1925,4345.923119,0,6.264699936
10/22/1925,4426.455785,0,6.056099892
10/23/1925,4510.886438,0,5.759000301
10/24/1925,4598.603498,0,5.472200394
10/25/1925,4688.995383,0,5.288599968
10/26/1925,4781.450513,0,5.271900177
10/27/1925,4875.357306,0,5.523200035
10/28/1925,4970.104183,0,5.708099842
10/29/1925,5065.079562,0,5.640599728
10/30/1925,5159.671863,0,6.127999783
10/31/1925,5253.269504,0,6.556100368
11/1/1925,5345.260904,0,6.614500046
11/2/1925,5435.034484,0,6.493000031
11/3/1925,5521.978661,0,6.155900002
11/4/1925,5605.481856,0,5.718700409
11/5/1925,5684.932486,0,5.105100155
11/6/1925,5759.718972,0,4.489900112
11/7/1925,5829.229733,0,3.982099771
11/8/1925,5892.853187,0,3.910700321
11/9/1925,5949.977755,0,3.964200258
11/10/1925,5999.991854,0,4.16380024
11/11/1925,6042.283904,0,4.292200089
11/12/1925,6076.242325,0,4.429699898
11/13/1925,6101.255535,0,5.084000111
11/14/1925,6116.711954,0,5.933399677
11/15/1925,6122,0,6.611700058
11/16/1925,6117.981232,0,7.182600021
11/17/1925,6106.284147,0,7.477900028
11/18/1925,6087.447575,0,7.537500381
11/19/1925,6062.010344,0,7.246099949
11/20/1925,6030.511285,0,6.709799767
11/21/1925,5993.489226,0,6.040800095
11/22/1925,5951.482996,0,5.334000111
11/23/1925,5905.031426,0,5.238600254
11/24/1925,5854.673343,0,5.181799889
11/25/1925,5800.947577,0,5.453399658
11/26/1925,5744.392958,0,5.541199684
11/27/1925,5685.548315,0,6.26210022
11/28/1925,5624.952476,0,6.760900021
11/29/1925,5563.144272,0,7.018000126
11/30/1925,5500.662531,0,6.976799965
12/1/1925,5438.046083,0,6.849999905
12/2/1925,5375.833757,0,6.521299839
12/3/1925,5314.564382,0,5.970300198
12/4/1925,5254.776787,0,5.476500034
12/5/1925,5197.009803,0,4.822000027
12/6/1925,5141.802257,0,4.162700176
12/7/1925,5089.692979,0,3.944700003
12/8/1925,5041.220798,0,3.874700069
12/9/1925,4996.924544,0,3.836999893
12/10/1925,4957.343046,0,3.986499786
12/11/1925,4923.015133,0,4.831500053
12/12/1925,4894.479635,0,5.791500092
12/13/1925,4872.27538,0,6.758199692
12/14/1925,4856.941198,0,7.519800186
12/15/1925,4849.015918,0,8.136400223
12/16/1925,4851.618031,0,8.422699928
12/17/1925,4880.202817,0,8.272800446
12/18/1925,4936.453756,0,7.729200363
12/19/1925,5019.412273,0,6.938799858
12/20/1925,5128.119796,0,5.946800232
12/21/1925,5261.61775,0,5.408899784
12/22/1925,5418.947562,0,5.029999733
12/23/1925,5599.150658,0,4.693399906
12/24/1925,5801.268465,0,5.284699917
12/25/1925,6024.342407,0,5.973400116
12/26/1925,6267.413913,0,6.440299988
12/27/1925,6529.524407,0,6.859200001
12/28/1925,6809.715317,0,6.982800007
12/29/1925,7107.028068,0,6.955500126
12/30/1925,7420.504087,0,6.861700058
12/31/1925,7749.184801,0,6.485300064
1/1/1926,8092.111634,0,6.187999725
1/2/1926,8448.326014,0,5.577300072
1/3/1926,8816.869367,0,4.957099915
1/4/1926,9196.783118,0,4.265899658
1/5/1926,9587.108695,0,3.939199924
1/6/1926,9986.887524,0,3.710199833
1/7/1926,10395.16103,0,3.476999998
1/8/1926,10810.97064,0,4.152999878
1/9/1926,11233.35778,0,5.162399769
1/10/1926,11661.36388,0,6.144299984
1/11/1926,12094.03036,0,7.096299648
1/12/1926,12530.39865,0,7.991200447
1/13/1926,12969.51017,0,8.547399521
1/14/1926,13410.40636,0,8.666999817
1/15/1926,13852.12863,0,8.377200127
1/16/1926,14307.58351,0,7.733400345
1/17/1926,14856.14501,0,6.743300438
1/18/1926,15503.41615,0,5.669800282
1/19/1926,16240.81728,0,5.08769989
1/20/1926,17059.76877,0,4.482200146
1/21/1926,17951.691,0,4.797799587
1/22/1926,18908.00432,0,5.274499893
1/23/1926,19920.12912,0,5.780700207
1/24/1926,20979.48575,0,6.186700344
1/25/1926,22077.49458,0,6.419699669
1/26/1926,23205.57598,0,6.481200218
1/27/1926,24355.15032,0,6.621299744
1/28/1926,25517.63796,0,6.434000015
1/29/1926,26684.45928,0,6.313499928
1/30/1926,27847.03464,0,5.889999866
1/31/1926,28996.78441,0,5.397900105
2/1/1926,30125.12896,1,4.704800129
2/2/1926,31223.48864,1,4.172800064
2/3/1926,32283.28385,1,3.806099892
2/4/1926,33295.93493,1,3.403800011
2/5/1926,34252.86225,1,3.740499973
2/6/1926,35145.4862,1,4.453500271
2/7/1926,35965.22712,1,5.306099892
2/8/1926,36703.5054,1,6.240699768
2/9/1926,37351.74139,1,7.139699936
2/10/1926,37901.35547,1,7.8458004
2/11/1926,38343.768,1,8.200799942
2/12/1926,38670.39936,1,8.237999916
2/13/1926,38872.6699,1,7.828199863
2/14/1926,38942,1,7.004399776
2/15/1926,38861.70429,1,5.830699921
2/16/1926,38628.24336,1,5.142100334
2/17/1926,38252.7565,1,4.742900372
2/18/1926,37746.383,1,4.782299995
2/19/1926,37120.26214,1,4.85529995
2/20/1926,36385.53321,1,5.002699852
2/21/1926,35553.33551,1,5.1947999
2/22/1926,34634.80832,1,5.39109993
2/23/1926,33641.09093,1,5.608699799
2/24/1926,32583.32263,1,5.854200363
2/25/1926,31472.6427,1,5.866000175
2/26/1926,30320.19045,1,5.83220005
2/27/1926,29137.10515,1,5.619300365
2/28/1926,27934.52609,1,5.291500092
3/1/1926,26723.59257,1,4.718800068
3/2/1926,25515.44387,1,4.261499882
3/3/1926,24321.21928,1,3.854400158
3/4/1926,23152.05809,1,4.03219986
3/5/1926,22019.09959,1,4.233700275
3/6/1926,20933.48306,1,4.4302001
3/7/1926,19906.34781,1,4.768500328
3/8/1926,18948.8331,1,5.322800159
3/9/1926,18072.07825,1,5.99119997
3/10/1926,17287.22252,1,6.61619997
3/11/1926,16605.40522,1,7.088099957
3/12/1926,16037.76562,1,7.31400013
3/13/1926,15595.44303,1,7.113300323
3/14/1926,15289.57672,1,6.466599941
3/15/1926,15131.306,1,5.68569994
3/16/1926,15119.06434,1,5.576600075
3/17/1926,15181.97514,1,5.567599773
3/18/1926,15303.69774,1,5.433900356
3/19/1926,15479.9549,1,5.156599998
3/20/1926,15706.46942,1,4.825300217
3/21/1926,15978.96407,1,4.585199833
3/22/1926,16293.16163,1,4.517999649
3/23/1926,16644.78488,1,4.611800194
3/24/1926,17029.55659,1,4.763600349
3/25/1926,17443.19955,1,4.895599842
3/26/1926,17881.43653,1,4.935099602
3/27/1926,18339.99031,1,4.860499859
3/28/1926,18814.58367,1,4.686500072
3/29/1926,19300.93939,1,4.495599747
3/30/1926,19794.78025,1,4.62169981
3/31/1926,20291.82903,1,4.783200264
4/1/1926,20787.80849,1,5.153199673
4/2/1926,21278.44144,1,5.238100052
4/3/1926,21759.45063,1,5.274700165
4/4/1926,22226.55886,1,5.240600109
4/5/1926,22675.48889,1,5.256499767
4/6/1926,23101.96351,1,5.380400181
4/7/1926,23501.7055,1,5.589799881
4/8/1926,23870.43763,1,5.816200256
4/9/1926,24203.88269,1,5.957799911
4/10/1926,24497.76344,1,5.838600159
4/11/1926,24747.80268,1,5.806399822
4/12/1926,24949.72318,1,6.049900055
4/13/1926,25099.24771,1,6.387200356
4/14/1926,25192.09906,1,6.278800011
4/15/1926,25224,1,6.399799824
4/16/1926,25200.62401,1,5.973700047
4/17/1926,25132.1015,1,5.46570015
4/18/1926,25020.8407,1,4.861599922
4/19/1926,24869.24981,1,4.33520031
4/20/1926,24679.73705,1,4.121600151
4/21/1926,24454.71064,1,4.190299988
4/22/1926,24196.57879,1,4.322999954
4/23/1926,23907.7497,1,4.282800198
4/24/1926,23590.63161,1,4.426199913
4/25/1926,23247.63271,1,4.365699768
4/26/1926,22881.16123,1,4.893000126
4/27/1926,22493.62537,1,5.487999916
4/28/1926,22087.43335,1,5.880000114
4/29/1926,21664.99339,1,6.265900135
4/30/1926,21228.7137,1,6.217400074
5/1/1926,20781.0025,1,6.381500244
5/2/1926,20324.26799,1,6.156100273
5/3/1926,19860.91839,1,5.87019968
5/4/1926,19393.36191,1,5.518199921
5/5/1926,18924.00678,1,5.240399837
5/6/1926,18455.2612,1,5.432600021
5/7/1926,17989.53338,1,5.480099678
5/8/1926,17529.23154,1,5.516400337
5/9/1926,17076.7639,1,5.713399887
5/10/1926,16634.53867,1,6.3895998
5/11/1926,16204.96406,1,6.915999889
5/12/1926,15790.44829,1,6.967999935
5/13/1926,15393.39956,1,6.950099945
5/14/1926,15016.2261,1,6.657500267
5/15/1926,14661.33612,1,6.350300312
5/16/1926,14325.65109,1,5.650100231
5/17/1926,13978.46244,1,4.988800049
5/18/1926,13616.18986,1,4.349599838
5/19/1926,13240.71795,1,4.260299683
5/20/1926,12853.93134,1,4.18200016
5/21/1926,12457.71462,1,4.199399948
5/22/1926,12053.95241,1,4.103600025
5/23/1926,11644.52933,1,4.354099751
5/24/1926,11231.32997,1,5.082499981
5/25/1926,10816.23896,1,5.912000179
5/26/1926,10401.1409,1,6.442100048
5/27/1926,9987.920397,1,7.077300072
5/28/1926,9578.462072,1,7.330800056
5/29/1926,9174.650531,1,7.281199932
5/30/1926,8778.370385,1,7.265300274
5/31/1926,8391.506244,1,6.992100239
6/1/1926,8015.942719,1,6.413700104
6/2/1926,7653.564421,1,5.725599766
6/3/1926,7306.255961,1,5.601399899
6/4/1926,6975.901948,1,5.502500057
6/5/1926,6664.386993,1,5.350000381
6/6/1926,6373.595708,1,5.660900116
6/7/1926,6105.412702,1,6.446000099
6/8/1926,5861.722587,1,7.005899906
6/9/1926,5644.409972,1,7.167700291
6/10/1926,5455.359469,1,7.273600101
6/11/1926,5296.455689,1,7.068699837
6/12/1926,5169.583241,1,6.648200035
6/13/1926,5076.626736,1,6.33079958
6/14/1926,5019.470786,1,5.894000053
6/15/1926,5000,1,5.160899639
6/16/1926,5000,1,4.508899689
6/17/1926,5000,1,4.332400322
6/18/1926,5000,1,4.132800102
6/19/1926,5000,1,4.020999908
6/20/1926,5000,1,3.928500175
6/21/1926,5000,1,4.869199753
6/22/1926,5000,1,5.737299919
6/23/1926,5000,1,6.526400089
6/24/1926,5000,1,7.341400146
6/25/1926,5000,1,7.83619976
6/26/1926,5000,1,8.012000084
6/27/1926,5000,1,7.987400055
6/28/1926,5000,1,7.779200077
6/29/1926,5000,1,7.376199722
6/30/1926,5000,1,6.471400261
7/1/1926,5000,1,5.911300182
7/2/1926,5000,1,5.523600101
